Dataset,Module,Feature.X,Feature.Y,Spearman rho,Spearman p-value,Spearman FDR
"Cirrhosis (Qin, 2014)",module1,P__HEMESYN2.PWY,P__PWY.5910_Cluster303,0.5395410777628132,0,0
"Cirrhosis (Qin, 2014)",module1,P__HEMESYN2.PWY,P__PYRIDNUCSAL.PWY,0.7516606804060558,0,0
"Cirrhosis (Qin, 2014)",module1,P__HEMESYN2.PWY,T__Campylobacter.concisus,0.5890872874618459,0,0
"Cirrhosis (Qin, 2014)",module1,P__HEMESYN2.PWY,T__Haemophilus.parainfluenzae,0.6317445362853984,0,0
"Cirrhosis (Qin, 2014)",module1,P__HEMESYN2.PWY,T__Megasphaera.micronuciformis,0.561014952183005,0,0
"Cirrhosis (Qin, 2014)",module1,P__HEMESYN2.PWY,T__Streptococcus.gordonii,0.5103393197191662,0,0
"Cirrhosis (Qin, 2014)",module1,P__HEMESYN2.PWY,T__Streptococcus.mitis,0.5525866366964624,0,0
"Cirrhosis (Qin, 2014)",module1,P__HEMESYN2.PWY,T__Streptococcus.parasanguinis,0.5426686935399027,0,0
"Cirrhosis (Qin, 2014)",module1,P__HEMESYN2.PWY,T__Streptococcus.salivarius,0.4483183885257961,4.0478731477833207e-13,1.3824173564585353e-12
"Cirrhosis (Qin, 2014)",module1,P__HEMESYN2.PWY,T__Veillonella.atypica,0.5905504724114969,0,0
"Cirrhosis (Qin, 2014)",module1,P__HEMESYN2.PWY,T__Veillonella.dispar,0.62790610994731,0,0
"Cirrhosis (Qin, 2014)",module1,P__HEMESYN2.PWY,T__Veillonella.infantium,0.6245220917057492,0,0
"Cirrhosis (Qin, 2014)",module1,P__HEMESYN2.PWY,T__Veillonella.parvula,0.5893454868567899,0,0
"Cirrhosis (Qin, 2014)",module1,P__HEMESYN2.PWY,T__Veillonella.sp..T11011.6,0.5783190116019198,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,P__FOLSYN.PWY_Cluster193,0.8539743790607678,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,P__HEME.BIOSYNTHESIS.II,0.8541547035387037,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,P__HEMESYN2.PWY,0.8257512331340802,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,P__MET.SAM.PWY_Cluster226,0.9967529584631992,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,P__PWY.5347,0.9959713968273285,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,P__PWY.5837,0.8720137728712147,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,P__PWY.5838_Cluster296,0.8251622159880734,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,P__PWY.5863,0.8591854669836921,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,P__PWY.5897_Cluster302,0.8479519657706155,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,P__PWY.5910_Cluster303,0.6001615100048052,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,P__PYRIDNUCSAL.PWY,0.8150414361578013,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,T__Campylobacter.concisus,0.5656189684672007,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,T__Haemophilus.parainfluenzae,0.5656126784734982,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,T__Megasphaera.micronuciformis,0.6058513323186052,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,T__Streptococcus.gordonii,0.5701201499813595,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,T__Streptococcus.mitis,0.5842120314831163,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,T__Streptococcus.parasanguinis,0.571898155817612,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,T__Streptococcus.salivarius,0.4763479172482965,7.993605777301127e-15,2.9413031150456406e-14
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,T__Veillonella.atypica,0.6035448396961185,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,T__Veillonella.dispar,0.621160303254075,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,T__Veillonella.infantium,0.6150212091644683,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,T__Veillonella.parvula,0.6165840129825069,0,0
"Cirrhosis (Qin, 2014)",module1,P__HOMOSER.METSYN.PWY,T__Veillonella.sp..T11011.6,0.5898486681697331,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,P__FOLSYN.PWY_Cluster193,0.8571254471136323,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,P__HEME.BIOSYNTHESIS.II,0.8470674086549239,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,P__HEMESYN2.PWY,0.8216559232014661,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,P__HOMOSER.METSYN.PWY,0.9967529584631992,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,P__PWY.5347,0.9935798362506676,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,P__PWY.5837,0.8645545225171362,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,P__PWY.5838_Cluster296,0.8112200711094385,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,P__PWY.5863,0.8497617850944991,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,P__PWY.5897_Cluster302,0.8363528945770482,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,P__PWY.5910_Cluster303,0.61439584962348,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,P__PYRIDNUCSAL.PWY,0.8093237618693314,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,T__Campylobacter.concisus,0.5771818558018471,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,T__Haemophilus.parainfluenzae,0.5743814325397808,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,T__Megasphaera.micronuciformis,0.6170313126503735,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,T__Streptococcus.gordonii,0.5837130234233415,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,T__Streptococcus.mitis,0.5918327114420828,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,T__Streptococcus.parasanguinis,0.5813251927665168,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,T__Streptococcus.salivarius,0.48908881206083293,1.3322676295501878e-15,5.009911899253563e-15
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,T__Veillonella.atypica,0.6104518163317412,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,T__Veillonella.dispar,0.6297710537743573,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,T__Veillonella.infantium,0.6244816660715613,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,T__Veillonella.parvula,0.6211107451456976,0,0
"Cirrhosis (Qin, 2014)",module1,P__MET.SAM.PWY_Cluster226,T__Veillonella.sp..T11011.6,0.5997329829045807,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,P__FOLSYN.PWY_Cluster193,0.8541537960972542,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,P__HEME.BIOSYNTHESIS.II,0.8556452710902592,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,P__HEMESYN2.PWY,0.8269618871599443,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,P__HOMOSER.METSYN.PWY,0.9959713968273285,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,P__MET.SAM.PWY_Cluster226,0.9935798362506676,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,P__PWY.5837,0.8749743938722776,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,P__PWY.5838_Cluster296,0.8331326332445889,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,P__PWY.5863,0.8644251531159021,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,P__PWY.5897_Cluster302,0.8546034462047939,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,P__PWY.5910_Cluster303,0.6010844806181577,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,P__PYRIDNUCSAL.PWY,0.8157485913308823,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,T__Campylobacter.concisus,0.5706344621711769,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,T__Haemophilus.parainfluenzae,0.5668908143818597,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,T__Megasphaera.micronuciformis,0.6082098066224209,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,T__Streptococcus.gordonii,0.5685718764664807,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,T__Streptococcus.mitis,0.5776682381248172,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,T__Streptococcus.parasanguinis,0.568535858149777,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,T__Streptococcus.salivarius,0.47527062514463975,9.325873406851315e-15,3.409523375880897e-14
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,T__Veillonella.atypica,0.6065693204222387,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,T__Veillonella.dispar,0.6204461036741366,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,T__Veillonella.infantium,0.6142929011536711,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,T__Veillonella.parvula,0.6169638406737545,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5347,T__Veillonella.sp..T11011.6,0.5930323094557434,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,P__FOLSYN.PWY_Cluster193,0.8447920191450489,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,P__HEME.BIOSYNTHESIS.II,0.91872722325082,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,P__HEMESYN2.PWY,0.8477588475257969,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,P__HOMOSER.METSYN.PWY,0.8720137728712147,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,P__MET.SAM.PWY_Cluster226,0.8645545225171362,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,P__PWY.5347,0.8749743938722776,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,P__PWY.5838_Cluster296,0.963510335973226,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,P__PWY.5863,0.9921226973067324,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,P__PWY.5897_Cluster302,0.9835475541322255,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,P__PWY.5910_Cluster303,0.631240093563679,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,P__PYRIDNUCSAL.PWY,0.8133897010649085,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,T__Campylobacter.concisus,0.6455485917700903,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,T__Haemophilus.parainfluenzae,0.6339602382415357,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,T__Megasphaera.micronuciformis,0.6803114206533584,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,T__Streptococcus.gordonii,0.6078792144168131,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,T__Streptococcus.mitis,0.5903549815116099,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,T__Streptococcus.parasanguinis,0.6263610375996215,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,T__Streptococcus.salivarius,0.5271229352237125,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,T__Veillonella.atypica,0.7010402564039461,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,T__Veillonella.dispar,0.7094271516558127,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,T__Veillonella.infantium,0.7174590675260615,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,T__Veillonella.parvula,0.7130148042368971,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5837,T__Veillonella.sp..T11011.6,0.6764141066629074,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,P__FOLSYN.PWY_Cluster193,0.7904557675791841,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,P__HEME.BIOSYNTHESIS.II,0.8784858188899424,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,P__HEMESYN2.PWY,0.8062245176230461,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,P__HOMOSER.METSYN.PWY,0.8251622159880734,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,P__MET.SAM.PWY_Cluster226,0.8112200711094385,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,P__PWY.5347,0.8331326332445889,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,P__PWY.5837,0.963510335973226,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,P__PWY.5863,0.9765150531584945,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,P__PWY.5897_Cluster302,0.9900111438092353,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,P__PWY.5910_Cluster303,0.5251402227664466,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,P__PYRIDNUCSAL.PWY,0.7931953412268904,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,T__Campylobacter.concisus,0.5397304123640901,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,T__Haemophilus.parainfluenzae,0.5536382478856177,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,T__Megasphaera.micronuciformis,0.5765421341059729,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,T__Streptococcus.gordonii,0.5198385037862309,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,T__Streptococcus.mitis,0.5194874189311225,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,T__Streptococcus.parasanguinis,0.5416674064308441,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,T__Streptococcus.salivarius,0.42936713174408,4.749756143951345e-12,1.5658637306937864e-11
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,T__Veillonella.atypica,0.6296176425968977,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,T__Veillonella.dispar,0.6145641139421242,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,T__Veillonella.infantium,0.6216674065018609,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,T__Veillonella.parvula,0.6454080834265178,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5838_Cluster296,T__Veillonella.sp..T11011.6,0.5749955524700991,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,P__FOLSYN.PWY_Cluster193,0.831194882083331,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,P__HEME.BIOSYNTHESIS.II,0.9117461805017592,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,P__HEMESYN2.PWY,0.8349805793735625,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,P__HOMOSER.METSYN.PWY,0.8591854669836921,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,P__MET.SAM.PWY_Cluster226,0.8497617850944991,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,P__PWY.5347,0.8644251531159021,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,P__PWY.5837,0.9921226973067324,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,P__PWY.5838_Cluster296,0.9765150531584945,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,P__PWY.5897_Cluster302,0.9865120237734597,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,P__PWY.5910_Cluster303,0.6077993450201543,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,P__PYRIDNUCSAL.PWY,0.811486359873225,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,T__Campylobacter.concisus,0.6165363707544397,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,T__Haemophilus.parainfluenzae,0.6074763257552214,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,T__Megasphaera.micronuciformis,0.6513905818937876,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,T__Streptococcus.gordonii,0.5861392974103901,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,T__Streptococcus.mitis,0.5764084217145515,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,T__Streptococcus.parasanguinis,0.6068057794660402,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,T__Streptococcus.salivarius,0.5009610775359198,2.220446049250313e-16,8.461432495027362e-16
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,T__Veillonella.atypica,0.6827815490312565,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,T__Veillonella.dispar,0.6792837740379716,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,T__Veillonella.infantium,0.6889885744396212,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,T__Veillonella.parvula,0.7052860349537424,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5863,T__Veillonella.sp..T11011.6,0.6467964270883835,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,P__FOLSYN.PWY_Cluster193,0.8164932030520771,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,P__HEME.BIOSYNTHESIS.II,0.9010584731613941,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,P__HEMESYN2.PWY,0.8224799820687169,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,P__HOMOSER.METSYN.PWY,0.8479519657706155,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,P__MET.SAM.PWY_Cluster226,0.8363528945770482,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,P__PWY.5347,0.8546034462047939,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,P__PWY.5837,0.9835475541322255,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,P__PWY.5838_Cluster296,0.9900111438092353,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,P__PWY.5863,0.9865120237734597,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,P__PWY.5910_Cluster303,0.5702701912301716,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,P__PYRIDNUCSAL.PWY,0.799756907022296,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,T__Campylobacter.concisus,0.5879944269862246,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,T__Haemophilus.parainfluenzae,0.58595520681652,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,T__Megasphaera.micronuciformis,0.626662441580576,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,T__Streptococcus.gordonii,0.5579003280788397,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,T__Streptococcus.mitis,0.5552235411699935,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,T__Streptococcus.parasanguinis,0.5766042771098984,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,T__Streptococcus.salivarius,0.46803291128286145,2.6423307986078726e-14,9.39922660377977e-14
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,T__Veillonella.atypica,0.6575788244462099,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,T__Veillonella.dispar,0.6546751920924561,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,T__Veillonella.infantium,0.6606860210327073,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,T__Veillonella.parvula,0.6728474528351691,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5897_Cluster302,T__Veillonella.sp..T11011.6,0.6190139970044057,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,P__FOLSYN.PWY_Cluster193,0.673009506308241,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,P__HEME.BIOSYNTHESIS.II,0.6396148684133013,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,P__HEMESYN2.PWY,0.5395410777628132,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,P__HOMOSER.METSYN.PWY,0.6001615100048052,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,P__MET.SAM.PWY_Cluster226,0.61439584962348,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,P__PWY.5347,0.6010844806181577,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,P__PWY.5837,0.631240093563679,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,P__PWY.5838_Cluster296,0.5251402227664466,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,P__PWY.5863,0.6077993450201543,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,P__PWY.5897_Cluster302,0.5702701912301716,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,P__PYRIDNUCSAL.PWY,0.6327390158351368,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,T__Campylobacter.concisus,0.6571714223647334,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,T__Haemophilus.parainfluenzae,0.521537259942478,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,T__Megasphaera.micronuciformis,0.728239318728111,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,T__Streptococcus.gordonii,0.778706919227732,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,T__Streptococcus.mitis,0.7005999902042416,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,T__Streptococcus.parasanguinis,0.7461887399852168,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,T__Streptococcus.salivarius,0.6478648918664801,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,T__Veillonella.atypica,0.6738464823404792,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,T__Veillonella.dispar,0.7217570122544708,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,T__Veillonella.infantium,0.7328694652044881,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,T__Veillonella.parvula,0.6819493885128403,0,0
"Cirrhosis (Qin, 2014)",module1,P__PWY.5910_Cluster303,T__Veillonella.sp..T11011.6,0.7153642777662687,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,P__FOLSYN.PWY_Cluster193,0.7596049599922604,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,P__HEME.BIOSYNTHESIS.II,0.8265340800437112,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,P__HEMESYN2.PWY,0.7516606804060558,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,P__HOMOSER.METSYN.PWY,0.8150414361578013,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,P__MET.SAM.PWY_Cluster226,0.8093237618693314,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,P__PWY.5347,0.8157485913308823,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,P__PWY.5837,0.8133897010649085,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,P__PWY.5838_Cluster296,0.7931953412268904,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,P__PWY.5863,0.811486359873225,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,P__PWY.5897_Cluster302,0.799756907022296,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,P__PWY.5910_Cluster303,0.6327390158351368,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,T__Campylobacter.concisus,0.5025918103475964,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,T__Haemophilus.parainfluenzae,0.44410985505150014,7.087663789206999e-13,2.396638882081655e-12
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,T__Megasphaera.micronuciformis,0.5715092497423634,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,T__Streptococcus.gordonii,0.5793191645432886,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,T__Streptococcus.mitis,0.5475409887427957,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,T__Streptococcus.parasanguinis,0.5673277497007773,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,T__Streptococcus.salivarius,0.4943971241005757,4.440892098500626e-16,1.6810545089678255e-15
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,T__Veillonella.atypica,0.6018486162841153,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,T__Veillonella.dispar,0.5949896684210496,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,T__Veillonella.infantium,0.5911871890873756,0,0
"Cirrhosis (Qin, 2014)",module1,P__PYRIDNUCSAL.PWY,T__Veillonella.parvula,0.5988589251072768,0,0
